Docente,Cargo,Nota_RAD,Unidade,Ano
52c47c12297c12faef42cb4e4ec94b7fed718323ad36bd60b0305f8672e9aa54,Professor Assistente,124.46,Petrolina,2021
0b49aad5b8ede3a17b59b0bfe829c852e74132c8849c0fd057606a71daf86a43,Professor Adjunto,50.49,FCAP,2021
4878b1d79c977f919dde4470f9f2274329dec9b4a66366e9fde5a529bd73853f,Professor Adjunto,,FCM,2021
deb97b2e419cbeaa29b72ca6fd557baadf11bfa1e17fe32eea719748985b0a2d,Professor Associado,244.93,ICB,2021
6360d53caab97f16362b4b2e5ae409e6c1bc2ff417732bb65b2f530e0d5712f1,Professor Adjunto,109.83,Garanhuns,2022
e364b64df5acd11db98cd68efc83a07c84da820f6e84e7301427101b7d69f54b,Professor Titular,,FCAP,2022
3e410815ffd8c7e6c5c4312aedeab3b3849953be3e46c927e5b483dc9bb7253f,Professor Adjunto,48.84,Petrolina,2022
9914c14c29873bdd77e5046a6f9bac6c4517231c193bf05e3ad58e12e26843dc,Professor Assistente,70.79,Garanhuns,2022
705dc7b64607511cdd2c8fffb1325bf095dfe938133c606a7fe70dc595306b9b,Professor Adjunto,70.02,ESEF,2022
59d14e61c7ce4292d678fa121ba9bb9c48e4f3e6257e5f96859a22d812a24b82,Professor Adjunto,257.76,Reitoria,2022
15fce30e7f4da2cb3ddd6fa011a0c94c72fe515f5b74213e665d0e0a74ef17e6,Professor Adjunto,70.64,Mata Norte,2022
7bfb55e46c917433dd7f01646d54216128d816a1fa664a969f00542f3d7ace05,Professor Assistente,0.0,ICB,2022
efef35384adcf1cf8cfd8463efa3fe339bfee83dc89ba9e92de2d514c1352c89,Professor Adjunto,31.62,Garanhuns,2022
21458b00f842db7e85f80f31fdeb4e61c414dfe25fbca824d15be205cd41e692,Professor Associado,275.04,Mata Norte,2022
52b744dd74170a11cecdf9a0da427eb2f6e3086d810aaee311497e18b10f36ea,Professor Adjunto,,FCM,2022
d7915eea3feaa0b20041f01f226ba4eec0a79bd11717bd238956120c5dbce35d,Professor Associado,444.19,FENSG,2022
f1b45dd20890a4d48fd814daa3aaf8f1e5db4e3562283ae8e5ef1e8faa8cdb77,Professor Adjunto,130.91,ESEF,2022
081973ae05cd8d6d2f1ec5e2a36b3fe58152a57e3c41a7ddd99aca6e8398030d,Professor Adjunto,157.2,Caruaru,2022
0ed46c7ef36ed6b043fd56c577c8d35f6bcfcbc5088d096e615a4f3342b0500f,Professor Adjunto,135.64,FOP,2022
86ff34d2e6eb9ddfa6fb27e9c8c218d8126b7f5a7ed277634839087f39923323,Professor Adjunto,182.79,FCM,2022
634f93dd8a1ff9b77d7f73df8044e187895c9c83908fb5d9c63daa6c92e3d794,Professor Adjunto,55.3,Arcoverde,2022
110947f7d88018b247a9e8311a246954c71e8d91bd311bd9edc97886db0ff401,Professor Adjunto,53.67,ESEF,2022
137788708e97d53f95fc80c0ede30ea207e2c36e74777dc03b3d81addb39bc73,Professor Associado,243.81,POLI,2022
ca30615ad37f5ed346bb58f86992d0656c334fadeeca494e221ef29b94acf8f0,Professor Adjunto,67.76,POLI,2022
65b890a8d71360a68c08b699db79255105a22ebb6c1b1969c908579a247fbeb1,Professor Adjunto,222.08,Petrolina,2022
342ac9eddf5b8599cdcaab755ec79658046868097f4f19f4fa92a7e92969ddb6,Professor Adjunto,32.79,Garanhuns,2022
adffef6b8819ee41e354f3a889c82a0b2d5de374032ab987a687b37e5f4421b0,Professor Assistente,,FOP,2022
eb982d2b777ad8d039420c3a7c6c342756093856e2eaf87b901ac089ba0b5414,Professor Auxiliar,,FCM,2022
ba8af97cdefcb0465fdb01c38731c5cceec69f75eb55bf1b16b3dd5fbcd02f79,Professor Adjunto,102.62,Caruaru,2022
de0a7d3512ed79a7b54e19b0b468af7f49cbffa7a70177bd614d3b0395132f2d,Professor Adjunto,29.41,FCM,2022
d02b46d8941407921a25b6dcc319e459c2716b4bf13b651aed66abd2fde1d940,Professor Adjunto,90.29,FOP,2022
76d016565ee4fce4aba73dbd647bd2970465117141ac002d19ff8ea8d319b21a,Professor Associado,100.1,POLI,2022
74c1173807212dc4279bcef7b28f9bec2c7fd99a04504dc8fe32851d61e02dac,Professor Adjunto,51.21,Mata Norte,2022
8b740ad6ac6e09d43c5b01f77287f241c1cc9a0b76c0bb5accc41833ac1f0a37,Professor Auxiliar,18.07,POLI,2022
79190487c174692ae2fda91632a0ad4a790ae9cf0cb96926ead888ac35a940ec,Professor Associado,193.61,Reitoria,2022
7998b2716fab0a2fe881fe27b4b0828c71ba96115a09d4ebb5d46d7245ecb4bf,Professor Assistente,79.93,FCAP,2022
b595244965f166638643993dc59617fa016f2d12cefa0ced1127eb99be998edb,Professor Assistente,128.29,FCM,2022
2c440d12fc4b2ddf57240aa7f4f265a3a35d0a86b8fcbac8758ddb4083f05443,Professor Assistente,67.75,FENSG,2022
9d2c4afe892276a729bd3be824bf6cc9574742a312f970aafdfa194509eae16d,Professor Assistente,,ICB,2022
9e04b74d4aeb3d393bf9786b87797a54ea9f292279fa39650c5652a144dfe643,Professor Adjunto,0.0,ICB,2022
a19e2a73ad4e859c5f9dfe935781865c4975dc19a26111212315978bd4dc8bdc,Professor Assistente,54.11,Mata Norte,2022
2f479d14fc1468dd5f39314759363a0e0cfbb453b14213c86b801103c0e9003a,Professor Adjunto,247.56,Petrolina,2022
b26f83d29172d40610bf023d6d2eb810971a9abe655ecf232273a68bb70275c0,Professor Adjunto,78.39,Mata Norte,2022
c67bb4ffc9a96004c3700bb2fc2ff1cb5c9c02ff3155fb2ef5bd47fc4df66975,Professor Assistente,76.0,Serra Talhada,2022
a555d4f48e6be295b0744570af92300c80a1b54075e4ea08e13828f964ca16cc,Professor Assistente,,FCM,2022
ff34f9805149e9522fe83de1dace7e207c0af0116da340e4b71685904eb936b6,Professor Adjunto,46.5,FOP,2022
acf7f2300467949bcb200925d9880b0f0b97c843a158f0d3e3acd7f4d49c42ff,Professor Adjunto,165.05,Garanhuns,2022
93988d663eaa199abb8a0298da2d5ba83f871434cfe67dc5b464a74a74302b6c,Professor Associado,255.82,Petrolina,2022
0e595f173952d931347a50dfdd007663b50744ddf99580bee57f82291237706c,Professor Adjunto,49.62,Mata Sul,2022
57e26bb301254b052c00c7198a564f7e0b439ec7fa4303a484b7edec956e61f3,Professor Associado,501.84,ICB,2022
d7370637db1b626e2574ea9914f64c34b80a60d28ed4300b026250e2149fd9a8,Professor Adjunto,46.56,Petrolina,2022
16d1e180218b55c65973e80706bb75f4a70a8604957c69ab6871d68abb704e4d,Professor Associado,422.94,FOP,2022
d1d520dba883a0b4e1fb7373846b1d91533ca2c926514234c6402f6df51fce6b,Professor Adjunto,192.03,Mata Norte,2022
4956b070964f92236d36d0fb7803307c47e6ce70cfe18770277c7b0b71b3e076,Professor Auxiliar,70.25,Garanhuns,2022
a447121cc5948970732efda054e44237f70bb347515964b80f6ae301638df0a8,Professor Adjunto,103.61,Petrolina,2022
ebd105a9fe553ca33ae7d3e63a8b08b75887025750faf239bd44e53802157193,Professor Assistente,,Petrolina,2022
532be2785390b07f34f508c2ac2872cc065bb7e33fa3dda5c1200d291071a8cd,Professor Adjunto,215.65,Garanhuns,2022
1b0b98e5dc7a97c576586cf5f6ab8c3c190e4bfdba02392f26f9a0a17e0c9ebd,Professor Assistente,109.65,ICB,2022
da0d6d976f12b0d8ec1c3182333a2db6225c45f23986a02e4487a0a9eed78918,Professor Adjunto,202.97,Mata Norte,2022
498733e7f059f478896758b28a0b741cd234cd1c809043a8234305bd26f11fa0,Professor Adjunto,63.51,ESEF,2022
006f8489bc932a02d31c8f26fbb5039340981f561c56073a292bfdb301c58736,Professor Associado,178.09,FOP,2022
ea3270fdf3d0e4fbb5f8c946490c844be2b8dbeaf4e43e8c97aad31e79c45a24,Professor Adjunto,6.5,Mata Norte,2022
8165ea3d4e64730dc31691d8e0bc906d846d6c8840dc72f145f82f9c5f9f2c04,Professor Adjunto,135.33,ESEF,2022
8591ff42dbfe36499ecfeaea8a8f1f4944e57a4de01d1efdc217ba8d663bc328,Professor Adjunto,198.84,FENSG,2022
d87ab111358e91cff55c04ce22eb2c7ab9be09133802ebbf514d97ba4c461b3e,Professor Adjunto,80.97,Mata Norte,2022
dd74ff4c3cf85f633b6ae052b68006b3f42fb3ee05faf51ce4c6bad867865f79,Professor Adjunto,,FCM,2022
8432569609c8c39b138783da7391627e0a93ebb3c1f26a331812090862dad432,Professor Adjunto,177.63,FENSG,2022
df0469fc55345851b2b9c4c0546234ecac2f8da7838d8921907ae492fdb8e6d1,Professor Auxiliar,,FCM,2022
695247f62c0557d1567d0f2061e5689734cce4be8f4e68c274d9d75bb41a29d3,Professor Adjunto,263.29,POLI,2022
e721857fa68071fefbd085b6f3957cdb28fa4bb0b601555fc53b760a951f1477,Professor Adjunto,130.21,FENSG,2022
6340d73973c8c7b8dc14bcd7f6f178a2dcf64111acbd65be447297558fb18ebf,Professor Assistente,50.48,POLI,2022
2dfac3b6c108812e0c75331c2dcf74e572a972c5e9f6263ff830dc5304f57c13,Professor Adjunto,167.87,FCAP,2022
c389fb7b2a6d74e38a5ba240791032fcdef9a66a9ccfcfec82ec8a2e663598bc,Professor Adjunto,261.21,Petrolina,2022
a20b2a9fbcf6ec0cfdc71ad305851517269224908f64ed58b421279b30185350,Professor Assistente,35.61,Caruaru,2022
ee3fcab65b90dc05d82af59147d9a88cbe01e16e9a3620d38c21bf2253ec8cbc,Professor Adjunto,104.88,FCM,2022
8a74ccfe86533dfc8076dc19f50c22a3ddfd5c9ae3fc3a1aaf14a989d4a21099,Professor Assistente,140.51,POLI,2022
19b01ee6e5f14033a23adaea4c3c17ea62359fdbe43ec4af6b96ac65743622aa,Professor Adjunto,,FOP,2022
32b2829afdac7dfd2a59ba7d12d55050e9c960e94f5b953f795611dbc8507b41,Professor Adjunto,13.07,POLI,2022
043cc326fb8f32e3fb540d4405624f63d1a7ab6b846ccc7431052929457d8537,Professor Adjunto,,FOP,2022
615486d0acc2d5b75334c26a6bd3d1b0289c856839483541d81e592c6ee28681,Professor Titular,,POLI,2022
503ed4588275eec1e9fe29dbd1786ff1387b34f619792b46409bb997e8e0a3f5,Professor Adjunto,143.88,POLI,2022
65f721e215bbc87d674fea1ca83aca6a6fb1f3bffb7f056b1ac891882f54b3e5,Professor Adjunto,6.5,FCAP,2022
018ef020ebed2eb9f0f5e6e8244da73b18c62a757963e1bb98e2614e24881c99,Professor Adjunto,,FCM,2022
154ee307074f050ca720d96ae3314be07690d80657453a3fc9b609310efbab8c,Professor Adjunto,,ICB,2022
75442dd722ace42d0a525a90d78f46b327a86ef947de5ce5dad479f209f23c44,Professor Adjunto,248.42,Petrolina,2022
6943b023030aaf8b31bfe0c85d70186024bf50adefb7e04fd0b9bf2181f0934d,Professor Adjunto,105.45,FCM,2022
f7b85732180b5592aea11f091bc05d3831642a5d04557cf9c2dedf367caff9bd,Professor Adjunto,78.71,POLI,2022
da95facf2fd1c3dc04b2dfb529c5935bb36fd347416ed5da996b126440302510,Professor Auxiliar,,Garanhuns,2022
39b0d2bd882d5ca506f0cf9748e0cf8221b4d631534c7bff7e1f4010e0778747,Professor Assistente,104.88,POLI,2022
84ee80eaf2ab58f0cdd89b4760c0962cd5a0c1f60b9540ed8ac8694fe2ba1a56,Professor Assistente,25.54,POLI,2022
48417ca8bd79ea4382e9f295b7ac075f35bff8ad14d211722da2b28704b898f8,Professor Adjunto,,FCM,2022
54237b86468d4a3a1e6326b9cb5f945022743091a345c63db8f6d19416914cb4,Professor Assistente,,FCM,2022
116ef07a7205c52a9058480d888072b57d898e7b95ba14f77a1620d068c94757,Professor Adjunto,96.62,Garanhuns,2022
260f368894134cc141ac9c8d37d6ad053830b415352c7edfcb485fb70d132977,Professor Adjunto,79.74,Reitoria,2022
6629ddae3736e894e89cb4a1300a9d2c5c0fad418f8ea06a341b81f2a98bb491,Professor Adjunto,,Reitoria,2022
e530680d17b8bae4601354eef7eac28da21d6fbd774347d8eaef7019f1361593,Professor Adjunto,45.15,POLI,2022
3c505d9863294949d549bb32667bc93d6951d06d6544b119d4fa4ee3d3154151,Professor Assistente,31.67,POLI,2022
b5e877f3ff35f4938b199c4e0bcd8b937b6fc8dff5a48d72bec41ad51a27629d,Professor Assistente,19.07,FCM,2022
870c8bc1f91e2ebf183b57b5897c45713987b0358a488ce239220bfc52b6db31,Professor Associado,209.04,FOP,2022
ca60905f61f8d46b795423ac914dcf027cf8b2543d3d1d401694a3383cbf6c73,Professor Titular,251.03,FOP,2022
47fbb991840cc54961b78621680936d80a1118d780c4740f85d9d5716ea0948e,Professor Adjunto,69.31,FCM,2022
44823e8c492ebe3c9e3b865bd95b9344eb8aa543bfa699088e3eeba326ff4e81,Professor Assistente,28.17,POLI,2022
8deefff926e89fed7948ed1159e2ee693a6cdbdf03747e2c50064e30279137d9,Professor Assistente,52.1,POLI,2022
f65250d344a809099bf61a909c99ee10443caa106dc00690f724bd1cc7b222c0,Professor Assistente,102.23,Mata Norte,2022
8f0f04f378b1bb3dbc1a07d8ea9382566a30d5e8e2226aafa13515c629fcc650,Professor Associado,198.93,FCM,2022
bc4d23db134b31d380ad4b58aabf462e80da842023020d9e40de953245cbaabe,Professor Adjunto,185.3,ICB,2022
09a979e6eb54caa16bfb5b7c362b49844fd45e99b206f410b830480ee3b7f525,Professor Assistente,6.5,Petrolina,2022
67720044e912204e1af0b0874daec5bd68d8b447646f6673a700a897dc9d3bfe,Professor Adjunto,152.32,Salgueiro,2022
e1847edbaa75e1d052df6a52c8e920154c80cfe1b578ead2c8506903d00b991f,Professor Associado,426.97,FOP,2022
bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,Professor Adjunto,137.84,Mata Norte,2022
d2b21a5956c3b7c6a904160fcc0bf2add3171970ac71c249be8e6186a62b2169,Professor Assistente,0.0,FCAP,2022
44071dbd9fa9741e6a2191e6ce4cc65c94b72a28653832f9753323d2e36a6075,Professor Adjunto,,FCM,2022
ce4b03a4a24111f6772bde13b394aea3591ce58b135907dd2fa93a114ff92b47,Professor Adjunto,194.72,FENSG,2022
00b7a8e5861368b13ac191bc6b28d878a880b829b958debb6ab52bac6ef40e8c,Professor Associado,359.42,FENSG,2022
17ee2f2ed37e22d86deb860a2c4eef95fc5fc7011fb88e6e23b920cc9819741a,Professor Adjunto,167.72,ICB,2022
a400a47b38bdeabd9fa2bbf09a0c9b17dae2738bd28d480059875bbbae0e53f8,Professor Adjunto,220.2,POLI,2022
3240cceacadfb120a63dae8086a7fe78553541e6d40768e7ca1a88d9c0ca6c21,Professor Adjunto,85.8,Serra Talhada,2022
2fb258179847cba8ac20a2ed088db13ca30d6b8b9a241befaffab61dde108eff,Professor Adjunto,126.48,Garanhuns,2022
91f904db9092f86024d80fd2e966dba8d9deb450f4a93cbef1e9acf199e38d81,Professor Associado,215.1,Reitoria,2022
5e57081d2ea63dfa9fef6a4b22dbeec0d96e4a75450f4bccdad9f089769083db,Professor Associado,324.62,POLI,2022
666322ce83d387532446c973f339824e92e3d7cd3237682082b68fd7de39b2a6,Professor Adjunto,159.42,FCAP,2022
b8e09d491aa211e5e8697710ff94c769c61051d1a2f728913b71c0d909dce76b,Professor Associado,274.71,Reitoria,2022
fae9e7cfd44a8f146ea5c682b6c91adbd0aabbd219672ee902bf964f6927a8cf,Professor Assistente,85.19,Mata Norte,2022
25e2b3b9ad575120c5465295a57dc6d3fc77bb0176469eab14b4c35e63fb25cb,Professor Adjunto,88.77,Petrolina,2022
fc2422f2cf2a7f9316e2aca855c64e6e8ccfe8a22b2f761a438b0815dba9ef47,Professor Adjunto,49.17,FENSG,2022
c2a733cf4e0fbb9164bb3379181f816e956e0a8f591f821a13dbb6e88bd03d95,Professor Associado,419.77,Mata Norte,2022
9e117e6d0fc9a024d81bfd9f35221ae777dd67271b9e6e79f13780d837779b40,Professor Adjunto,220.35,Reitoria,2022
707119e8095451ae47678f61b25c88d3d9fb8ed03f981957b235c9a5fcf9bd2a,Professor Adjunto,180.09,FOP,2022
ec653fef905105847db9d07336be2ee5836a0f9f72b839538037a1bf891ee7f8,Professor Assistente,49.74,Petrolina,2022
bd727adbd68d7fbd806b0e827cd0f9072ee21aee7f264c596379c582cc38f0ce,Professor Auxiliar,,ICB,2022
88eef2a39b57bd09c8ad77bfb47d54d0dab83014bc2da48049094f4606ba9bc4,Professor Adjunto,78.48,POLI,2022
1c858c3f5e1697bdb547a35d2e7896e09b3cd66780753df2699fd3dbcd26948b,Professor Assistente,,Mata Norte,2022
be9470e646cb5011d92cdf5d54f296d6b2542c587afb02b95a50c7ad311c8ea4,Professor Adjunto,81.47,Garanhuns,2022
85bcdb93bfd4471f91a0c1e8f3813d952836c4a991af07cc4df61c2733cb509d,Professor Assistente,58.99,POLI,2022
f72d1d5362b0c717df5fd460966cfbf447fd454a55808bfb5f8bfba900c60dae,Professor Associado,471.0,POLI,2022
45066375cbd20dfe3101504e4f48502465e992922a2683609bfeedadd59e63f3,Professor Auxiliar,104.26,FENSG,2022
7a70a53f5a0c562f624db7fd61490a61bdd62cba14d5b4864e02f977a09b5628,Professor Adjunto,215.25,FOP,2022
01ad7d543889b82fe5d2af408d98a34bacecedd7ab6c397a84a165e2ebc2206f,Professor Adjunto,276.79,Arcoverde,2022
1920cef0dd21848a4e9a0f0ba479245d3c48102d7ddd297cb56393dc25cd3243,Professor Adjunto,6.5,POLI,2022
b9dd23c3ba93f49fcc9d82e025e00743d57c2dc1d469668bf921c88f7ae7be53,Professor Adjunto,95.74,ICB,2022
88729c49edbea249c4cdfc45a501d8dbe47ee51df3798e62edd6c472f2066693,Professor Assistente,6.5,POLI,2022
01134941c400f54eae40b424b292d4c25528a7c96901620cede93d4d99e16cf8,Professor Adjunto,6.5,Reitoria,2022
4e5aa5a4cd86e6d68713a23379ca00c9f5f0257b9963c4cc30d79fc5b15778e0,Professor Adjunto,197.59,Arcoverde,2022
6caf04e1d60360fce4d6d1a8a3ac0540bf0d42f5669fc707c0845499af9f2979,Professor Adjunto,85.67,Petrolina,2022
780f51a1f91c7de61912a914b7aa97d77133fa7d6a8d9a1638fbb4e00f29f53f,Professor Auxiliar,,POLI,2022
2074db8b39d0bf441a1a953c6a1423b949d1e6efb745ef8d2beefc38e9004997,Professor Associado,156.44,Petrolina,2022
7957032c69c48b0c9f0462ab1daf58a3ca15a34fa453eb20288eda3cf7e5ae82,Professor Adjunto,166.68,Reitoria,2022
8a92ef45a232bfb44646a9ffb26085f3a259500b33416453d082a0de4d8c3744,Professor Adjunto,123.84,Petrolina,2022
a1f20cf25b1a4bc1060db22e819de5cbd523b4148b8b9400e10371328bc47ed3,Professor Assistente,66.16,POLI,2022
8f50c3e5e30061e53d67ccd5ab4b12216bc9c57fdeefffb7b67c29a38d564bff,Professor Adjunto,313.08,Petrolina,2022
2f9a0836a96f713674ee4a2403424e9de72e2063ddd421167c0ff703a3b25e5c,Professor Adjunto,144.89,Garanhuns,2022
e97ee85f2dabbad208632e1d291e4e923ccf73bf6187785566e415de10410633,Professor Adjunto,169.49,FENSG,2022
a4c23cf0648d40a264b7ebc53cb714b7c36364e64ef5cab70bd8333ecce43d0d,Professor Titular,,FCM,2022
8ecd2d283523f7d429185b69fff6af945b094b0e54defcddcaf991ba262094f1,Professor Adjunto,,POLI,2022
cba5af3a3619a5c0dfd5a876f57d558ab8558f0616bc8e3cead94e407273f828,Professor Adjunto,6.5,Mata Norte,2022
3dfdb79e5e398acab7d409bab9c7d99d2f3707c99ebe37c424b8fb2d62d19a8c,Professor Assistente,33.2,Garanhuns,2022
a441450d32d78f7ead3ec72e7aea29e31f08cc66367d9e373e40d6bebec3c290,Professor Adjunto,159.89,Garanhuns,2022
e4aa1b3930992c6efd26dd62f672a7be622224722193935ee953961231ddad57,Professor Adjunto,117.28,ICB,2022
3e99851aea1a6d876797d158d7761d2123b6ff3262440c20fc9088f9d2b6219b,Professor Associado,138.79,Mata Norte,2022
42a31df3e26de26ffa1402e57d9bbb559bbc8045751bc1866daa0a192379bb94,Professor Auxiliar,64.01,POLI,2022
50ee6d35ac363af8573d8b50cc3a66abec6ed9b15bb243f4eecfa1e9f260cda5,Professor Adjunto,387.04,Garanhuns,2022
762ee53f5339cbc7c9499dc0dd01d1b72acd933e8601419ac95bd6ab1c1df184,Professor Adjunto,,FCM,2022
92cc0f171cf57966829b0b39f13e48bbffcb230671a2f821f65349f383cc0412,Professor Adjunto,,FCM,2022
55f215b6a170abad1780ea97647b8c687fcb13041649e6c5ccbbdd8f82e37c91,Professor Adjunto,,Garanhuns,2022
3b6ca0f6c6d06ea87807b87a6fba612206381c0d96a844f988fc71d1d6e8528c,Professor Associado,265.73,Petrolina,2022
c50ea63daa8f6bfc406f1c21dd659bfd637176982e9c35c8b95be8bfdbfec638,Professor Assistente,39.81,Garanhuns,2022
72af84c46207284260881bd51806e25e845e0c3ded004fdb76d6b5ffe0cb259c,Professor Adjunto,99.85,Caruaru,2022
3b2f4a71cf38f86a48a3b494cf16d0112275b703d02fc8d2c4d140cc0e6624a2,Professor Adjunto,76.72,Garanhuns,2022
4e33f73d946f0db13505fff5d5e8b8f5b214cf436f4d286bcfa051ee80e68a8b,Professor Adjunto,144.85,POLI,2022
268e5747ea33b06f581025260877053f5cf9e4f52a8d00b8ebe5c8fcfaa2bc51,Professor Adjunto,190.79,Garanhuns,2022
4f7b8450aee9972b4f9c8553fd20a81c58da64d238d3a0d04064bd9db1c7b4f9,Professor Adjunto,279.91,ICB,2022
fc7a98c2c0a5ddd015bdaf60382d0cff48c1bb8cf9a3318f74acda846ecde5a1,Professor Auxiliar,91.68,Serra Talhada,2022
331a659779a9de717a7506a372b59fa9e48ac29bdcb077884f1620fa5bf142da,Professor Assistente,,FCM,2022
e34bbee95b5182dac7af6c1bd6322d1ac64fd64fbf517f079dcb49d378c050ee,Professor Adjunto,300.91,FENSG,2022
03e2b3fa93a7b233f7e291b6a2593a31ddacdba1fb42d7cb74da1f020e04d35a,Professor Associado,233.34,FCM,2022
e3eeb3ea5a6179ecfc6321579362fae99ed296346e7d7d7d1c3bd1a9ec50e2d6,Professor Adjunto,105.19,FCM,2022
e6f03d9a75dcac3604ad86ea1cbf873cc7b3786fb8aa490700b7073556e9c1fa,Professor Adjunto,256.24,Mata Norte,2022
61e5ef25e104e66f01487d6c896731d14896c417e9f7620f0cba336bb1a45dcd,Professor Adjunto,153.06,Garanhuns,2022
1a7277b1b1c2e09cbf1aa43aa110ac60248b469eeb615fb2ae03b910c73b9d51,Professor Adjunto,174.6,POLI,2022
e85b1c626a91dacf66572625d64ce981db1fd9da830516ab713df55f83533bcb,Professor Adjunto,169.54,Mata Norte,2022
d76ee4e7b78d82001b0f5ae4cda87ac05e0856f08c37064701f642e01637fccf,Professor Assistente,,Mata Norte,2022
5401c1cc4ab20dca208fd1e1a3eed0b75b860ef13ee43c835bedde7184f5bdd6,Professor Associado,196.41,FCM,2022
90360e4fa63670d7236a9db9588a86547f4bf52c117b071f675b7f26949cef2e,Professor Adjunto,218.25,ESEF,2022
3a2eecb7b7c4324bd365ea1ed322954f07444ce5fa0c325dc8af20e3104a5156,Professor Adjunto,286.04,Arcoverde,2022
528e39f0789ea7d0028b978ec2c01047c8926baaddfb766ed550679fbe0cfc67,Professor Auxiliar,,FCM,2022
7d50074fdc6388910ba1b660d6b5be2fb932a4b3c66c70950ea21b0f3008fe85,Professor Assistente,147.54,Garanhuns,2022
b68919084621c306819fccf0d840740a24239b596bf95f6f90baeb780c9a71a7,Professor Assistente,278.09,FENSG,2022
5fdec06f736d9eb49e3b5f604e9aad4c4e596e708545d67fb719de7e600c9de3,Professor Associado,232.28,FOP,2022
5687f70dd0995df8a019693ec7c1e64840b333238013e671fa2efbdc140e6abf,Professor Adjunto,217.37,Petrolina,2022
ca8c41e220c070a9d60608a0af2b2697582aff09ddb12ce28640f450b5e01701,Professor Adjunto,274.44,Petrolina,2022
7c3fd8b9e2bd9244aca3db2fab6f5357818c3e5dfa16906258c463ceb8c2c551,Professor Associado,169.03,POLI,2022
895a239eeff3d543e19ec6afe3d8812e6114808329fc0af28c3bc9625d1dad67,Professor Adjunto,44.32,Petrolina,2022
d04d68d361a59de5c49de4a4aa5be097ee6a5084d16c5efaabdf027fdbe2f777,Professor Assistente,,Garanhuns,2022
a0bb83a838f0f18a6408cc5f294882dcbb5bcbfd6f8c017bb8bfe5bbbcb266a5,Professor Adjunto,115.94,FCM,2022
c288b287167b88ee05fd43e6d0cb67705f174e422cc153437d0bb1bb7a831470,Professor Adjunto,107.185,Garanhuns,2022
c40b569e4349a5ee7aa79b361fe42be5f6633fa4685dd2257853febf0e427fd3,Professor Assistente,6.5,Reitoria,2022
95b6361563bb1a17610c5c00979bcc2a2b08e455240a31ce335325c3900e57a7,Professor Adjunto,260.87,Mata Norte,2022
c0eca87350b13e34b495fd8ab48ae8b705d9bcd5965f2d0501b7e10861c64f8f,Professor Adjunto,0.0,POLI,2022
5a985657b6b108e55e5626ff81c7a8e151059906ecaef480a879caf20a40b935,Professor Adjunto,264.45,Mata Norte,2022
3fa9acd58a4957e1644e904fb44510ff9a29a17ba939aad4a0004a9f76217df0,Professor Auxiliar,77.51,FENSG,2022
b8df594e9a3da3ccf53ead93dc473c9c0cb9b04265c66e1cac0f21cc3b1cb96a,Professor Adjunto,65.79,Petrolina,2022
686415fe451c80908c803bcee2521a8e686885b1cc1d221d603be097d6b718c0,Professor Assistente,235.37,FENSG,2022
d298cbaa85bb06cad806a6916c86ce2fbd72271c680ed9190fb3dc35b42a0fd2,Professor Adjunto,60.23,POLI,2022
c89ac4f9f26f3f868e919b5c2784e952cc12b98a4bb56bd6e087f7facd80e6f5,Professor Assistente,6.5,Petrolina,2022
ef9617253a7a9781e62d607a30dfe4e73981c76d541875b2af8019e1b3e5e4b2,Professor Adjunto,,FCM,2022
5f7860fd479a75cdec153b1c2ef953439a304f622eba360111f2536ed1be911d,Professor Auxiliar,43.47,Mata Norte,2022
c3f8add1069dd697182ad2bb56fc71ee298eba85dc8326449453b350c7f00f44,Professor Adjunto,96.34,POLI,2022
a4c75fec79f0f3cc59a8f9426fc0484b2ef065f40acd769881d6abfb2a519b10,Professor Adjunto,41.36,POLI,2022
d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d,Professor Adjunto,45.87,POLI,2022
beac781cf99b7d42e9055b34bb5c2dc2d77a3179a441d607adf4b406ffaaf0d2,Professor Adjunto,,ICB,2022
6ff510b21729e2ef9e230d3f70d33b5ce65da88d4cf49b443cf6aa810596c9a0,Professor Adjunto,89.48,Arcoverde,2022
bcfdc5715b3ad927f0cf07b881c7ee4891f0210f9dd982dff07270a8424741b8,Professor Adjunto,101.55,FOP,2022
c27dc0eafc071491093b0becc606bdb190d1cdd6bc189414e65653856278aa0e,Professor Assistente,,Garanhuns,2022
3d2703eef604bdf3e61e783a034b9ce45adfcf934415426ca08f894a09b3cd59,Professor Associado,311.01,POLI,2022
0e59efc85521d21f6e2eaa9e19c78a4317a777b843410dcf573104d720d95b06,Professor Adjunto,184.82,FOP,2022
67e80efd1f67de73e2027ff5767c86fbe1b66d544f052611d13ecf8878532709,Professor Adjunto,139.76,ICB,2022
159eb3915f2963a05c0f9517418bdaa890603b4c4bf33baa3f59f4bbe02eb82b,Professor Adjunto,,FOP,2022
b189c83233a5336b47289b608327069c0b6176c21d1a8d4a094af588a7589376,Professor Adjunto,48.11,POLI,2022
b838f5e640f108e4f3b938abe441ca2e12ff27babf56e65c7e7a52cd6a5f435d,Professor Adjunto,113.11,FCM,2022
7487cb413916176ee6703d71072d3f9bfe9783c36115c8124d69f6abf567e56a,Professor Adjunto,87.68,Garanhuns,2022
